route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,281798503,123006747281798503,"AIRPORT VIA MAEL",1,9682718,012b0010
16,281798503,123006749281798503,"CITY VIA MAELB.",0,9682718,012b0011
16,281798503,123006766281798503,"CITY VIA MAELB.",0,9682708,012b0012
16,281798503,123006767281798503,"CITY VIA MAELB.",0,9682716,012b0012
16,281798503,123006768281798503,"CITY VIA MAELB.",0,9682710,012b0012
16,281798503,123006769281798503,"CITY VIA MAELB.",0,9682712,012b0012
16,281798503,123006770281798503,"CITY VIA MAELB.",0,9682711,012b0012
16,281798503,123006771281798503,"CITY VIA MAELB.",0,9682713,012b0012
16,281798503,123006772281798503,"CITY VIA MAELB.",0,9682714,012b0012
16,281798503,123006773281798503,"MEISER VIA MAELB",1,9682710,012b0016
16,281798503,123006774281798503,"MEISER VIA MAELB",1,9682707,012b0016
16,281798503,123006775281798503,"MEISER VIA MAELB",1,9682720,012b0016
16,281798503,123006776281798503,"MEISER VIA MAELB",1,9682708,012b0016
16,281798503,123006777281798503,"MEISER VIA MAELB",1,9682719,012b0016
16,281798503,123006778281798503,"MEISER VIA MAELB",1,9682712,012b0016
16,281798503,123006779281798503,"MEISER VIA MAELB",1,9682717,012b0016
16,281798503,123006780281798503,"BRUSSELS AIRPORT",1,9682721,012b0258
16,281798503,123006781281798503,"BRUSSELS AIRPORT",1,9682717,012b0258
16,281798503,123006782281798503,"BRUSSELS AIRPORT",1,9682718,012b0258
16,281798503,123006783281798503,"CITY VIA MAELB.",0,9682715,012b0012
16,281798503,123006784281798503,"MEISER VIA MAELB",1,9682699,012b0016
16,281798503,123006785281798503,"BRUSSELS AIRPORT",1,9682719,012b0258
16,281798503,123006786281798503,"BRUSSELS AIRPORT",1,9682720,012b0258
