route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
001,FE,FE0010011,Prosperidad,0,,001_A
001,FE,FE0010012,Cristo Rey,1,,001_B
001,FE,FE0010013,Prosperidad,0,,001_A
001,FE,FE0010014,Cristo Rey,1,,001_B
001,FE,FE0010015,Prosperidad,0,,001_A
001,FE,FE0010016,Cristo Rey,1,,001_B
001,FE,FE0010017,Prosperidad,0,,001_A
001,FE,FE0010018,Cristo Rey,1,,001_B
001,FE,FE0010019,Prosperidad,0,,001_A
001,FE,FE00100110,Cristo Rey,1,,001_B
001,FE,FE00100111,Prosperidad,0,,001_A
001,FE,FE00100112,Cristo Rey,1,,001_B
001,FE,FE00100113,Prosperidad,0,,001_A
001,FE,FE00100114,Cristo Rey,1,,001_B
001,FE,FE00100115,Prosperidad,0,,001_A
001,FE,FE00100116,Cristo Rey,1,,001_B
001,FE,FE00100117,Prosperidad,0,,001_A
001,FE,FE00100118,Cristo Rey,1,,001_B
001,FE,FE00100119,Prosperidad,0,,001_A
001,FE,FE0010021,Cristo Rey,1,,001_B
001,FE,FE0010022,Prosperidad,0,,001_A
001,FE,FE0010023,Cristo Rey,1,,001_B
001,FE,FE0010024,Prosperidad,0,,001_A
001,FE,FE0010025,Cristo Rey,1,,001_B
001,FE,FE0010026,Prosperidad,0,,001_A
001,FE,FE0010027,Cristo Rey,1,,001_B
001,FE,FE0010028,Prosperidad,0,,001_A
001,FE,FE0010029,Cristo Rey,1,,001_B
001,FE,FE00100210,Prosperidad,0,,001_A
001,FE,FE00100211,Cristo Rey,1,,001_B
001,FE,FE00100212,Prosperidad,0,,001_A
001,FE,FE00100213,Cristo Rey,1,,001_B
001,FE,FE00100214,Prosperidad,0,,001_A
001,FE,FE00100215,Cristo Rey,1,,001_B
001,FE,FE00100216,Prosperidad,0,,001_A
001,FE,FE00100217,Cristo Rey,1,,001_B
001,FE,FE00100218,Prosperidad,0,,001_A
001,FE,FE00100219,Cristo Rey,1,,001_B
001,FE,FE00100220,Prosperidad,0,,001_A
001,FE,FE00100221,Cristo Rey,1,,001_B
001,FE,FE00100222,Prosperidad,0,,001_A
001,FE,FE0010031,Cristo Rey,1,,001_B
001,FE,FE0010032,Prosperidad,0,,001_A
001,FE,FE0010033,Cristo Rey,1,,001_B
001,FE,FE0010034,Prosperidad,0,,001_A
001,FE,FE0010035,Cristo Rey,1,,001_B
001,FE,FE0010036,Prosperidad,0,,001_A
001,FE,FE0010037,Cristo Rey,1,,001_B
001,FE,FE0010038,Prosperidad,0,,001_A
001,FE,FE0010039,Cristo Rey,1,,001_B
001,FE,FE00100310,Prosperidad,0,,001_A
001,FE,FE00100311,Cristo Rey,1,,001_B
001,FE,FE00100312,Prosperidad,0,,001_A
001,FE,FE00100313,Cristo Rey,1,,001_B
001,FE,FE00100314,Prosperidad,0,,001_A
001,FE,FE00100315,Cristo Rey,1,,001_B
001,FE,FE00100316,Prosperidad,0,,001_A
001,FE,FE00100317,Cristo Rey,1,,001_B
001,FE,FE00100318,Prosperidad,0,,001_A
001,FE,FE00100319,Cristo Rey,1,,001_B
001,FE,FE00100320,Prosperidad,0,,001_A
001,FE,FE0010041,Cristo Rey,1,,001_B
001,FE,FE0010042,Prosperidad,0,,001_A
001,FE,FE0010043,Cristo Rey,1,,001_B
001,FE,FE0010044,Prosperidad,0,,001_A
001,FE,FE0010045,Cristo Rey,1,,001_B
001,FE,FE0010046,Prosperidad,0,,001_A
001,FE,FE0010047,Cristo Rey,1,,001_B
001,FE,FE0010048,Prosperidad,0,,001_A
001,FE,FE0010049,Cristo Rey,1,,001_B
001,FE,FE00100410,Prosperidad,0,,001_A
001,FE,FE00100411,Cristo Rey,1,,001_B
001,FE,FE00100412,Prosperidad,0,,001_A
001,FE,FE00100413,Cristo Rey,1,,001_B
001,FE,FE00100414,Prosperidad,0,,001_A
001,FE,FE00100415,Cristo Rey,1,,001_B
001,FE,FE00100416,Prosperidad,0,,001_A
001,FE,FE0010051,Cristo Rey,1,,001_B
001,FE,FE0010052,Prosperidad,0,,001_A
001,FE,FE0010053,Cristo Rey,1,,001_B
001,FE,FE0010054,Prosperidad,0,,001_A
001,FE,FE0010055,Cristo Rey,1,,001_B
001,FE,FE0010056,Prosperidad,0,,001_A
001,FE,FE0010057,Cristo Rey,1,,001_B
001,FE,FE0010058,Prosperidad,0,,001_A
001,FE,FE0010059,Cristo Rey,1,,001_B
001,FE,FE00100510,Prosperidad,0,,001_A
001,FE,FE00100511,Cristo Rey,1,,001_B
001,FE,FE00100512,Prosperidad,0,,001_A
001,FE,FE00100513,Cristo Rey,1,,001_B
001,FE,FE0010061,Cristo Rey,1,,001_B
001,FE,FE0010062,Prosperidad,0,,001_A
001,FE,FE0010063,Cristo Rey,1,,001_B
001,FE,FE0010064,Prosperidad,0,,001_A
001,FE,FE0010065,Cristo Rey,1,,001_B
001,FE,FE0010066,Prosperidad,0,,001_A
001,FE,FE0010067,Cristo Rey,1,,001_B
001,FE,FE0010068,Prosperidad,0,,001_A
001,LA,LA0010011,Cristo Rey,1,,001_B
001,LA,LA0010012,Prosperidad,0,,001_A
001,LA,LA0010013,Cristo Rey,1,,001_B
001,LA,LA0010014,Prosperidad,0,,001_A
001,LA,LA0010015,Cristo Rey,1,,001_B
001,LA,LA0010016,Prosperidad,0,,001_A
001,LA,LA0010017,Cristo Rey,1,,001_B
001,LA,LA0010018,Prosperidad,0,,001_A
001,LA,LA0010019,Cristo Rey,1,,001_B
001,LA,LA00100110,Prosperidad,0,,001_A
001,LA,LA00100111,Cristo Rey,1,,001_B
001,LA,LA00100112,Prosperidad,0,,001_A
001,LA,LA00100113,Cristo Rey,1,,001_B
001,LA,LA00100114,Prosperidad,0,,001_A
001,LA,LA00100115,Cristo Rey,1,,001_B
001,LA,LA00100116,Prosperidad,0,,001_A
001,LA,LA00100117,Cristo Rey,1,,001_B
001,LA,LA00100118,Prosperidad,0,,001_A
001,LA,LA0010021,Prosperidad,0,,001_A
001,LA,LA0010022,Cristo Rey,1,,001_B
001,LA,LA0010023,Prosperidad,0,,001_A
001,LA,LA0010024,Cristo Rey,1,,001_B
001,LA,LA0010025,Prosperidad,0,,001_A
001,LA,LA0010026,Cristo Rey,1,,001_B
001,LA,LA0010027,Prosperidad,0,,001_A
001,LA,LA0010028,Cristo Rey,1,,001_B
001,LA,LA0010029,Prosperidad,0,,001_A
001,LA,LA00100210,Cristo Rey,1,,001_B
001,LA,LA00100211,Prosperidad,0,,001_A
001,LA,LA00100212,Cristo Rey,1,,001_B
001,LA,LA00100213,Prosperidad,0,,001_A
001,LA,LA00100214,Cristo Rey,1,,001_B
001,LA,LA00100215,Prosperidad,0,,001_A
001,LA,LA00100216,Cristo Rey,1,,001_B
001,LA,LA00100217,Prosperidad,0,,001_A
001,LA,LA0010031,Cristo Rey,1,,001_B
001,LA,LA0010032,Prosperidad,0,,001_A
001,LA,LA0010033,Cristo Rey,1,,001_B
001,LA,LA0010034,Prosperidad,0,,001_A
001,LA,LA0010035,Cristo Rey,1,,001_B
001,LA,LA0010036,Prosperidad,0,,001_A
001,LA,LA0010037,Cristo Rey,1,,001_B
001,LA,LA0010038,Prosperidad,0,,001_A
001,LA,LA0010039,Cristo Rey,1,,001_B
001,LA,LA00100310,Prosperidad,0,,001_A
001,LA,LA00100311,Cristo Rey,1,,001_B
001,LA,LA00100312,Prosperidad,0,,001_A
001,LA,LA00100313,Cristo Rey,1,,001_B
001,LA,LA00100314,Prosperidad,0,,001_A
001,LA,LA00100315,Cristo Rey,1,,001_B
001,LA,LA00100316,Prosperidad,0,,001_A
001,LA,LA00100317,Cristo Rey,1,,001_B
001,LA,LA00100318,Prosperidad,0,,001_A
001,LA,LA0010041,Prosperidad,0,,001_A
001,LA,LA0010042,Cristo Rey,1,,001_B
001,LA,LA0010043,Prosperidad,0,,001_A
001,LA,LA0010044,Cristo Rey,1,,001_B
001,LA,LA0010045,Prosperidad,0,,001_A
001,LA,LA0010046,Cristo Rey,1,,001_B
001,LA,LA0010047,Prosperidad,0,,001_A
001,LA,LA0010048,Cristo Rey,1,,001_B
001,LA,LA0010049,Prosperidad,0,,001_A
001,LA,LA00100410,Cristo Rey,1,,001_B
001,LA,LA00100411,Prosperidad,0,,001_A
001,LA,LA00100412,Cristo Rey,1,,001_B
001,LA,LA00100413,Prosperidad,0,,001_A
001,LA,LA00100414,Cristo Rey,1,,001_B
001,LA,LA00100415,Prosperidad,0,,001_A
001,LA,LA00100416,Cristo Rey,1,,001_B
001,LA,LA0010051,Cristo Rey,1,,001_B
001,LA,LA0010052,Prosperidad,0,,001_A
001,LA,LA0010053,Cristo Rey,1,,001_B
001,LA,LA0010054,Prosperidad,0,,001_A
001,LA,LA0010055,Cristo Rey,1,,001_B
001,LA,LA0010056,Prosperidad,0,,001_A
001,LA,LA0010057,Cristo Rey,1,,001_B
001,LA,LA0010058,Prosperidad,0,,001_A
001,LA,LA0010059,Cristo Rey,1,,001_B
001,LA,LA00100510,Prosperidad,0,,001_A
001,LA,LA00100511,Cristo Rey,1,,001_B
001,LA,LA00100512,Prosperidad,0,,001_A
001,LA,LA00100513,Cristo Rey,1,,001_B
001,LA,LA00100514,Prosperidad,0,,001_A
001,LA,LA00100515,Cristo Rey,1,,001_B
001,LA,LA00100516,Prosperidad,0,,001_A
001,LA,LA00100517,Cristo Rey,1,,001_B
001,LA,LA0010061,Cristo Rey,1,,001_B
001,LA,LA0010062,Prosperidad,0,,001_A
001,LA,LA0010063,Cristo Rey,1,,001_B
001,LA,LA0010064,Prosperidad,0,,001_A
001,LA,LA0010065,Cristo Rey,1,,001_B
001,LA,LA0010066,Prosperidad,0,,001_A
001,LA,LA0010067,Cristo Rey,1,,001_B
001,LA,LA0010068,Prosperidad,0,,001_A
001,LA,LA0010069,Cristo Rey,1,,001_B
001,LA,LA00100610,Prosperidad,0,,001_A
001,LA,LA00100611,Cristo Rey,1,,001_B
001,LA,LA00100612,Prosperidad,0,,001_A
001,LA,LA0010071,Prosperidad,0,,001_A
001,LA,LA0010072,Cristo Rey,1,,001_B
001,LA,LA0010073,Prosperidad,0,,001_A
001,LA,LA0010074,Cristo Rey,1,,001_B
001,LA,LA0010075,Prosperidad,0,,001_A
001,LA,LA0010076,Cristo Rey,1,,001_B
001,LA,LA0010077,Prosperidad,0,,001_A
001,LA,LA0010078,Cristo Rey,1,,001_B
001,LA,LA0010079,Prosperidad,0,,001_A
001,LA,LA00100710,Cristo Rey,1,,001_B
001,LA,LA00100711,Prosperidad,0,,001_A
001,LA,LA00100712,Cristo Rey,1,,001_B
001,LA,LA00100713,Prosperidad,0,,001_A
001,LA,LA00100714,Cristo Rey,1,,001_B
001,LA,LA00100715,Prosperidad,0,,001_A
001,LA,LA00100716,Cristo Rey,1,,001_B
001,LA,LA00100717,Prosperidad,0,,001_A
001,LA,LA0010081,Cristo Rey,1,,001_B
001,LA,LA0010082,Prosperidad,0,,001_A
001,LA,LA0010083,Cristo Rey,1,,001_B
001,LA,LA0010084,Prosperidad,0,,001_A
001,LA,LA0010085,Cristo Rey,1,,001_B
001,LA,LA0010086,Prosperidad,0,,001_A
001,LA,LA0010087,Cristo Rey,1,,001_B
001,LA,LA0010088,Prosperidad,0,,001_A
001,LA,LA0010089,Cristo Rey,1,,001_B
001,LA,LA00100810,Prosperidad,0,,001_A
001,LA,LA00100811,Cristo Rey,1,,001_B
001,LA,LA00100812,Prosperidad,0,,001_A
001,LA,LA0010091,Cristo Rey,1,,001_B
001,LA,LA0010092,Prosperidad,0,,001_A
001,LA,LA0010093,Cristo Rey,1,,001_B
001,LA,LA0010094,Prosperidad,0,,001_A
001,LA,LA0010095,Cristo Rey,1,,001_B
001,LA,LA0010096,Prosperidad,0,,001_A
001,LA,LA0010101,Cristo Rey,1,,001_B
001,LA,LA0010102,Prosperidad,0,,001_A
001,LA,LA0010103,Cristo Rey,1,,001_B
001,LA,LA0010104,Prosperidad,0,,001_A
001,LA,LA0010105,Cristo Rey,1,,001_B
001,LA,LA0010106,Prosperidad,0,,001_A
001,LA,LA0010107,Cristo Rey,1,,001_B
001,LA,LA0010108,Prosperidad,0,,001_A
001,LA,LA0010109,Cristo Rey,1,,001_B
001,LA,LA00101010,Prosperidad,0,,001_A
001,LA,LA00101011,Cristo Rey,1,,001_B
001,LA,LA00101012,Prosperidad,0,,001_A
001,LA,LA0010111,Cristo Rey,1,,001_B
001,LA,LA0010112,Prosperidad,0,,001_A
001,LA,LA0010113,Cristo Rey,1,,001_B
001,LA,LA0010114,Prosperidad,0,,001_A
001,LA,LA0010115,Cristo Rey,1,,001_B
001,LA,LA0010116,Prosperidad,0,,001_A
001,LA,LA0010117,Cristo Rey,1,,001_B
001,LA,LA0010118,Prosperidad,0,,001_A
001,LA,LA0010119,Cristo Rey,1,,001_B
001,LA,LA00101110,Prosperidad,0,,001_A
001,LA,LA00101111,Cristo Rey,1,,001_B
001,LA,LA00101112,Prosperidad,0,,001_A
001,SA,SA0010011,Cristo Rey,1,,001_B
001,SA,SA0010012,Prosperidad,0,,001_A
001,SA,SA0010013,Cristo Rey,1,,001_B
001,SA,SA0010014,Prosperidad,0,,001_A
001,SA,SA0010015,Cristo Rey,1,,001_B
001,SA,SA0010016,Prosperidad,0,,001_A
001,SA,SA0010017,Cristo Rey,1,,001_B
001,SA,SA0010018,Prosperidad,0,,001_A
001,SA,SA0010019,Cristo Rey,1,,001_B
001,SA,SA00100110,Prosperidad,0,,001_A
001,SA,SA00100111,Cristo Rey,1,,001_B
001,SA,SA00100112,Prosperidad,0,,001_A
001,SA,SA00100113,Cristo Rey,1,,001_B
001,SA,SA00100114,Prosperidad,0,,001_A
001,SA,SA00100115,Cristo Rey,1,,001_B
001,SA,SA00100116,Prosperidad,0,,001_A
001,SA,SA00100117,Cristo Rey,1,,001_B
001,SA,SA00100118,Prosperidad,0,,001_A
001,SA,SA0010021,Prosperidad,0,,001_A
001,SA,SA0010022,Cristo Rey,1,,001_B
001,SA,SA0010023,Prosperidad,0,,001_A
001,SA,SA0010024,Cristo Rey,1,,001_B
001,SA,SA0010025,Prosperidad,0,,001_A
001,SA,SA0010026,Cristo Rey,1,,001_B
001,SA,SA0010027,Prosperidad,0,,001_A
001,SA,SA0010028,Cristo Rey,1,,001_B
001,SA,SA0010029,Prosperidad,0,,001_A
001,SA,SA00100210,Cristo Rey,1,,001_B
001,SA,SA00100211,Prosperidad,0,,001_A
001,SA,SA00100212,Cristo Rey,1,,001_B
001,SA,SA00100213,Prosperidad,0,,001_A
001,SA,SA00100214,Cristo Rey,1,,001_B
001,SA,SA00100215,Prosperidad,0,,001_A
001,SA,SA00100216,Cristo Rey,1,,001_B
001,SA,SA0010031,Cristo Rey,1,,001_B
001,SA,SA0010032,Prosperidad,0,,001_A
001,SA,SA0010033,Cristo Rey,1,,001_B
001,SA,SA0010034,Prosperidad,0,,001_A
001,SA,SA0010035,Cristo Rey,1,,001_B
001,SA,SA0010036,Prosperidad,0,,001_A
001,SA,SA0010037,Cristo Rey,1,,001_B
001,SA,SA0010038,Prosperidad,0,,001_A
001,SA,SA0010039,Cristo Rey,1,,001_B
001,SA,SA00100310,Prosperidad,0,,001_A
001,SA,SA00100311,Cristo Rey,1,,001_B
001,SA,SA00100312,Prosperidad,0,,001_A
001,SA,SA00100313,Cristo Rey,1,,001_B
001,SA,SA00100314,Prosperidad,0,,001_A
001,SA,SA00100315,Cristo Rey,1,,001_B
001,SA,SA00100316,Prosperidad,0,,001_A
001,SA,SA00100317,Cristo Rey,1,,001_B
001,SA,SA00100318,Prosperidad,0,,001_A
001,SA,SA00100319,Cristo Rey,1,,001_B
001,SA,SA00100320,Prosperidad,0,,001_A
001,SA,SA0010041,Cristo Rey,1,,001_B
001,SA,SA0010042,Prosperidad,0,,001_A
001,SA,SA0010043,Cristo Rey,1,,001_B
001,SA,SA0010044,Prosperidad,0,,001_A
001,SA,SA0010045,Cristo Rey,1,,001_B
001,SA,SA0010046,Prosperidad,0,,001_A
001,SA,SA0010047,Cristo Rey,1,,001_B
001,SA,SA0010048,Prosperidad,0,,001_A
001,SA,SA0010049,Cristo Rey,1,,001_B
001,SA,SA00100410,Prosperidad,0,,001_A
001,SA,SA00100411,Cristo Rey,1,,001_B
001,SA,SA00100412,Prosperidad,0,,001_A
001,SA,SA00100413,Cristo Rey,1,,001_B
001,SA,SA00100414,Prosperidad,0,,001_A
001,SA,SA0010051,Prosperidad,0,,001_A
001,SA,SA0010052,Cristo Rey,1,,001_B
001,SA,SA0010053,Prosperidad,0,,001_A
001,SA,SA0010054,Cristo Rey,1,,001_B
001,SA,SA0010055,Prosperidad,0,,001_A
001,SA,SA0010056,Cristo Rey,1,,001_B
001,SA,SA0010057,Prosperidad,0,,001_A
001,SA,SA0010058,Cristo Rey,1,,001_B
001,SA,SA0010059,Prosperidad,0,,001_A
001,SA,SA00100510,Cristo Rey,1,,001_B
001,SA,SA00100511,Prosperidad,0,,001_A
001,SA,SA00100512,Cristo Rey,1,,001_B
001,SA,SA00100513,Prosperidad,0,,001_A
001,SA,SA00100514,Cristo Rey,1,,001_B
001,SA,SA0010061,Cristo Rey,1,,001_B
001,SA,SA0010062,Prosperidad,0,,001_A
001,SA,SA0010063,Cristo Rey,1,,001_B
001,SA,SA0010064,Prosperidad,0,,001_A
001,SA,SA0010065,Cristo Rey,1,,001_B
001,SA,SA0010066,Prosperidad,0,,001_A
001,SA,SA0010067,Cristo Rey,1,,001_B
001,SA,SA0010068,Prosperidad,0,,001_A
001,SA,SA0010069,Cristo Rey,1,,001_B
001,SA,SA00100610,Prosperidad,0,,001_A
001,SA,SA00100611,Cristo Rey,1,,001_B
001,SA,SA00100612,Prosperidad,0,,001_A
001,SA,SA00100613,Cristo Rey,1,,001_B
001,SA,SA00100614,Prosperidad,0,,001_A
001,SA,SA0010071,Prosperidad,0,,001_A
001,SA,SA0010072,Cristo Rey,1,,001_B
001,SA,SA0010073,Prosperidad,0,,001_A
001,SA,SA0010074,Cristo Rey,1,,001_B
001,SA,SA0010075,Prosperidad,0,,001_A
001,SA,SA0010076,Cristo Rey,1,,001_B
001,SA,SA0010077,Prosperidad,0,,001_A
001,SA,SA0010078,Cristo Rey,1,,001_B
001,SA,SA0010079,Prosperidad,0,,001_A
001,SA,SA00100710,Cristo Rey,1,,001_B
001,SA,SA00100711,Prosperidad,0,,001_A
001,SA,SA00100712,Cristo Rey,1,,001_B
001,SA,SA00100713,Prosperidad,0,,001_A
001,SA,SA0010081,Prosperidad,0,,001_A
001,SA,SA0010082,Cristo Rey,1,,001_B
001,SA,SA0010083,Prosperidad,0,,001_A
001,SA,SA0010084,Cristo Rey,1,,001_B
001,SA,SA0010085,Prosperidad,0,,001_A
001,SA,SA0010086,Cristo Rey,1,,001_B
001,SA,SA0010087,Prosperidad,0,,001_A
002,FE,FE0020011,Reina Victoria,0,,002_A
002,FE,FE0020012,Manuel Becerra,1,,002_B
002,FE,FE0020013,Reina Victoria,0,,002_A
002,FE,FE0020014,Manuel Becerra,1,,002_B
002,FE,FE0020015,Reina Victoria,0,,002_A
002,FE,FE0020016,Manuel Becerra,1,,002_B
002,FE,FE0020017,Reina Victoria,0,,002_A
002,FE,FE0020018,Manuel Becerra,1,,002_B
002,FE,FE0020019,Reina Victoria,0,,002_A
002,FE,FE00200110,Manuel Becerra,1,,002_B
002,FE,FE00200111,Reina Victoria,0,,002_A
002,FE,FE00200112,Manuel Becerra,1,,002_B
002,FE,FE00200113,Reina Victoria,0,,002_A
002,FE,FE00200114,Manuel Becerra,1,,002_B
002,FE,FE00200115,Reina Victoria,0,,002_A
002,FE,FE00200116,Manuel Becerra,1,,002_B
002,FE,FE00200117,Reina Victoria,0,,002_A
002,FE,FE00200118,Manuel Becerra,1,,002_B
002,FE,FE00200119,Reina Victoria,0,,002_A
002,FE,FE00200120,Manuel Becerra,1,,002_B
002,FE,FE0020021,Manuel Becerra,1,,002_B
002,FE,FE0020022,Reina Victoria,0,,002_A
002,FE,FE0020023,Manuel Becerra,1,,002_B
002,FE,FE0020024,Reina Victoria,0,,002_A
002,FE,FE0020025,Manuel Becerra,1,,002_B
002,FE,FE0020026,Reina Victoria,0,,002_A
002,FE,FE0020027,Manuel Becerra,1,,002_B
002,FE,FE0020028,Reina Victoria,0,,002_A
002,FE,FE0020029,Manuel Becerra,1,,002_B
002,FE,FE00200210,Reina Victoria,0,,002_A
002,FE,FE00200211,Manuel Becerra,1,,002_B
002,FE,FE00200212,Reina Victoria,0,,002_A
002,FE,FE00200213,Manuel Becerra,1,,002_B
002,FE,FE00200214,Reina Victoria,0,,002_A
002,FE,FE00200215,Manuel Becerra,1,,002_B
002,FE,FE00200216,Reina Victoria,0,,002_A
002,FE,FE00200217,Manuel Becerra,1,,002_B
002,FE,FE00200218,Reina Victoria,0,,002_A
002,FE,FE00200219,Manuel Becerra,1,,002_B
002,FE,FE00200220,Reina Victoria,0,,002_A
002,FE,FE00200221,Manuel Becerra,1,,002_B
002,FE,FE0020031,Manuel Becerra,1,,002_B
002,FE,FE0020032,Reina Victoria,0,,002_A
002,FE,FE0020033,Manuel Becerra,1,,002_B
002,FE,FE0020034,Reina Victoria,0,,002_A
002,FE,FE0020035,Manuel Becerra,1,,002_B
002,FE,FE0020036,Reina Victoria,0,,002_A
002,FE,FE0020037,Manuel Becerra,1,,002_B
002,FE,FE0020038,Reina Victoria,0,,002_A
002,FE,FE0020039,Manuel Becerra,1,,002_B
002,FE,FE00200310,Reina Victoria,0,,002_A
002,FE,FE00200311,Manuel Becerra,1,,002_B
002,FE,FE00200312,Reina Victoria,0,,002_A
002,FE,FE00200313,Manuel Becerra,1,,002_B
002,FE,FE00200314,Reina Victoria,0,,002_A
002,FE,FE00200315,Manuel Becerra,1,,002_B
002,FE,FE00200316,Reina Victoria,0,,002_A
002,FE,FE00200317,Manuel Becerra,1,,002_B
002,FE,FE00200318,Reina Victoria,0,,002_A
002,FE,FE00200319,Manuel Becerra,1,,002_B
002,FE,FE00200320,Reina Victoria,0,,002_A
002,FE,FE0020041,Manuel Becerra,1,,002_B
002,FE,FE0020042,Reina Victoria,0,,002_A
002,FE,FE0020043,Manuel Becerra,1,,002_B
002,FE,FE0020044,Reina Victoria,0,,002_A
002,FE,FE0020045,Manuel Becerra,1,,002_B
002,FE,FE0020046,Reina Victoria,0,,002_A
002,FE,FE0020047,Manuel Becerra,1,,002_B
002,FE,FE0020048,Reina Victoria,0,,002_A
002,FE,FE0020049,Manuel Becerra,1,,002_B
002,FE,FE00200410,Reina Victoria,0,,002_A
002,FE,FE00200411,Manuel Becerra,1,,002_B
002,FE,FE00200412,Reina Victoria,0,,002_A
002,FE,FE00200413,Manuel Becerra,1,,002_B
002,FE,FE00200414,Reina Victoria,0,,002_A
002,FE,FE00200415,Manuel Becerra,1,,002_B
002,FE,FE00200416,Reina Victoria,0,,002_A
002,FE,FE00200417,Manuel Becerra,1,,002_B
002,FE,FE00200418,Reina Victoria,0,,002_A
002,FE,FE00200419,Manuel Becerra,1,,002_B
002,FE,FE0020051,Reina Victoria,0,,002_A
002,FE,FE0020052,Manuel Becerra,1,,002_B
002,FE,FE0020053,Reina Victoria,0,,002_A
002,FE,FE0020054,Manuel Becerra,1,,002_B
002,FE,FE0020055,Reina Victoria,0,,002_A
002,FE,FE0020056,Manuel Becerra,1,,002_B
002,FE,FE0020057,Reina Victoria,0,,002_A
002,FE,FE0020058,Manuel Becerra,1,,002_B
002,FE,FE0020059,Reina Victoria,0,,002_A
002,FE,FE00200510,Manuel Becerra,1,,002_B
002,FE,FE00200511,Reina Victoria,0,,002_A
002,FE,FE00200512,Manuel Becerra,1,,002_B
002,FE,FE00200513,Reina Victoria,0,,002_A
002,FE,FE00200514,Manuel Becerra,1,,002_B
002,FE,FE00200515,Reina Victoria,0,,002_A
002,FE,FE0020061,Reina Victoria,0,,002_A
002,FE,FE0020062,Manuel Becerra,1,,002_B
002,FE,FE0020063,Reina Victoria,0,,002_A
002,FE,FE0020064,Manuel Becerra,1,,002_B
002,FE,FE0020065,Reina Victoria,0,,002_A
002,FE,FE0020066,Manuel Becerra,1,,002_B
002,FE,FE0020067,Reina Victoria,0,,002_A
002,FE,FE0020068,Manuel Becerra,1,,002_B
002,FE,FE0020069,Reina Victoria,0,,002_A
002,FE,FE00200610,Manuel Becerra,1,,002_B
002,FE,FE00200611,Reina Victoria,0,,002_A
002,FE,FE00200612,Manuel Becerra,1,,002_B
002,FE,FE00200613,Reina Victoria,0,,002_A
002,FE,FE00200614,Manuel Becerra,1,,002_B
002,FE,FE00200615,Reina Victoria,0,,002_A
002,FE,FE0020071,Manuel Becerra,1,,002_B
002,FE,FE0020072,Reina Victoria,0,,002_A
002,FE,FE0020073,Manuel Becerra,1,,002_B
002,FE,FE0020074,Reina Victoria,0,,002_A
002,FE,FE0020075,Manuel Becerra,1,,002_B
002,FE,FE0020076,Reina Victoria,0,,002_A
002,FE,FE0020077,Manuel Becerra,1,,002_B
002,FE,FE0020078,Reina Victoria,0,,002_A
002,FE,FE0020079,Manuel Becerra,1,,002_B
002,FE,FE00200710,Reina Victoria,0,,002_A
002,FE,FE00200711,Manuel Becerra,1,,002_B
002,FE,FE00200712,Reina Victoria,0,,002_A
002,FE,FE00200713,Manuel Becerra,1,,002_B
002,FE,FE0020081,Manuel Becerra,1,,002_B
002,FE,FE0020082,Reina Victoria,0,,002_A
002,FE,FE0020083,Manuel Becerra,1,,002_B
002,FE,FE0020084,Reina Victoria,0,,002_A
002,FE,FE0020085,Manuel Becerra,1,,002_B
002,FE,FE0020086,Reina Victoria,0,,002_A
002,FE,FE0020087,Manuel Becerra,1,,002_B
002,FE,FE0020088,Reina Victoria,0,,002_A
002,LA,LA0020011,Reina Victoria,0,,002_A
002,LA,LA0020012,Manuel Becerra,1,,002_B
002,LA,LA0020013,Reina Victoria,0,,002_A
002,LA,LA0020014,Manuel Becerra,1,,002_B
002,LA,LA0020015,Reina Victoria,0,,002_A
002,LA,LA0020016,Manuel Becerra,1,,002_B
002,LA,LA0020017,Reina Victoria,0,,002_A
002,LA,LA0020018,Manuel Becerra,1,,002_B
002,LA,LA0020019,Reina Victoria,0,,002_A
002,LA,LA00200110,Manuel Becerra,1,,002_B
002,LA,LA00200111,Reina Victoria,0,,002_A
002,LA,LA00200112,Manuel Becerra,1,,002_B
002,LA,LA00200113,Reina Victoria,0,,002_A
002,LA,LA00200114,Manuel Becerra,1,,002_B
002,LA,LA00200115,Reina Victoria,0,,002_A
002,LA,LA00200116,Manuel Becerra,1,,002_B
002,LA,LA00200117,Reina Victoria,0,,002_A
002,LA,LA00200118,Manuel Becerra,1,,002_B
002,LA,LA0020021,Reina Victoria,0,,002_A
002,LA,LA0020022,Manuel Becerra,1,,002_B
002,LA,LA0020023,Reina Victoria,0,,002_A
002,LA,LA0020024,Manuel Becerra,1,,002_B
002,LA,LA0020025,Reina Victoria,0,,002_A
002,LA,LA0020026,Manuel Becerra,1,,002_B
002,LA,LA0020027,Reina Victoria,0,,002_A
002,LA,LA0020028,Manuel Becerra,1,,002_B
002,LA,LA0020029,Reina Victoria,0,,002_A
002,LA,LA00200210,Manuel Becerra,1,,002_B
002,LA,LA00200211,Reina Victoria,0,,002_A
002,LA,LA00200212,Manuel Becerra,1,,002_B
002,LA,LA00200213,Reina Victoria,0,,002_A
002,LA,LA00200214,Manuel Becerra,1,,002_B
002,LA,LA00200215,Reina Victoria,0,,002_A
002,LA,LA00200216,Manuel Becerra,1,,002_B
002,LA,LA0020031,Reina Victoria,0,,002_A
002,LA,LA0020032,Manuel Becerra,1,,002_B
002,LA,LA0020033,Reina Victoria,0,,002_A
002,LA,LA0020034,Manuel Becerra,1,,002_B
002,LA,LA0020035,Reina Victoria,0,,002_A
